,acc,val_acc,loss,val_loss
0,0.835033328159,0.970099995673,0.513404417452,0.104115711464
1,0.951966660102,0.977999996305,0.170694872891,0.0717365296825
2,0.963733327816,0.982599996924,0.128128038974,0.0582271457957
3,0.970433328142,0.979699996531,0.103692476254,0.0646298571495
4,0.973316661855,0.98349999696,0.091664832426,0.0569416961708
5,0.976283329139,0.984699997246,0.0836345942251,0.0500951942527
6,0.979216662725,0.985399997354,0.0732614039566,0.0488422621239
7,0.980816663096,0.985499997437,0.0672189051358,0.0441185526635
8,0.981716663152,0.986199997425,0.0640885329619,0.0492185023686
9,0.98448333022,0.987199997604,0.052742929839,0.0443843286264
10,0.984599996944,0.986799997628,0.0522306262531,0.0478248359246
11,0.985016663581,0.988599997818,0.0510227046849,0.0434602115751
12,0.986949997336,0.987699997604,0.0455527005075,0.0476462648861
13,0.987533330739,0.988299997807,0.0423399904632,0.0420767653885
14,0.987749997586,0.989499997854,0.0426664057656,0.0437557326799
15,0.989199997683,0.988599997699,0.0366107818786,0.0455048073721
16,0.98913333106,0.988599997699,0.0378934037497,0.0468431880762
17,0.989316664447,0.988299997628,0.0362905064233,0.0442238554262
18,0.989949997862,0.988799997747,0.0333987145725,0.0435563497769
19,0.991049998045,0.989999997914,0.0307525593222,0.0451351945152
20,0.990683331291,0.989099997938,0.0311016472181,0.0451600208018
21,0.989933331201,0.989099997997,0.0325808934921,0.0445851703329
22,0.99118333145,0.988199997783,0.0286252381703,0.0479877837439
23,0.991549998184,0.989099997759,0.0281168125512,0.0437314455332
24,0.992049998273,0.989699997902,0.0251976931772,0.0451069759331
25,0.992566665024,0.986699997485,0.0244832325713,0.054939890072
26,0.992633331706,0.990499997973,0.0239166549697,0.0455295022224
27,0.992116664916,0.988999997616,0.0253891482654,0.0463704430382
28,0.992849998464,0.989599997938,0.0234801862821,0.04315684617
29,0.993133331776,0.990399998188,0.0211212538484,0.0441214414305
30,0.993199998428,0.989699997842,0.0217481281924,0.0459120119043
31,0.992833331724,0.990299998105,0.0226204654373,0.0457362680462
32,0.993983331998,0.989799997985,0.020735816983,0.0456016243059
33,0.993816665302,0.990799998105,0.0202622840616,0.0424700819488
34,0.993966665298,0.988999997795,0.0198145905799,0.0483420943057
35,0.994966665536,0.988099997878,0.0166121130532,0.049948561713
36,0.994199998717,0.987899997532,0.0191307178891,0.0492480718316
37,0.994766665479,0.989499997914,0.017594389958,0.0480267758063
38,0.994166665425,0.989799997807,0.0182921566089,0.0479059270504
39,0.994099998673,0.989899998009,0.0179312674076,0.047124371949
40,0.994933332205,0.98969999814,0.0162204488672,0.0520146004086
41,0.995349998981,0.98859999758,0.014972141637,0.0561116432193
42,0.995033332209,0.989999997973,0.0150019786512,0.0479942018996
43,0.995099998891,0.989599998116,0.016150546085,0.0530715394249
44,0.995749998997,0.989399998069,0.0149089901335,0.0508128873627
45,0.995199998935,0.990099998176,0.0153964283256,0.0500592349271
46,0.995233332227,0.989499997914,0.0143821073756,0.0523160764396
47,0.99559999902,0.989499997914,0.0150306831792,0.055921326136
48,0.995033332249,0.989799998045,0.0158838605916,0.0448770931263
49,0.995533332308,0.98969999814,0.0143447944332,0.0507068165899
